LShoulderPitch;LShoulderRoll;BlobX;BlobY
0.616363648694703;0.141538303356655;0.0326292022079847;0.985203665202494
0.640000067820865;0;0.0890071214760029;0.970796833036287
0.425454413923172;0.463076798002936;0.53949990862657;0.495606834179327
0.305454436530127;0.407692234119374;0.577904646214261;0.299689911188652
0.265454538261423;0.301538446823875;0.686213165038395;0.2428678308715
0.254545552166397;0.221538255534248;0.786530400635878;0.218471464775663
0.292727286085928;0.155384563883562;0.875579445484281;0.316302198413452
0.370909200861099;0.166153691650686;0.86239721645248;0.417509346660354
0.527272747824505;0.187692186296967;0.828385647554009;0.555961682644115
0.578181914775172;0.193845973592467;0.779672127374303;0.592715468612712
0.489091013904973;0.352307670235812;0.619477475512202;0.807739291247994
0.498181835650829;0.310769127767123;0.679386026046027;0.876980290035986
0.509090821745856;0.409230680943249;0.542126746993424;0.818522229606636
0.454545326096847;0.3;0.65585314242649;0.803237773426509
0.307272600879298;0.552307670235813;0.400345395156812;0.572014715913553
0.236363626087748;0.423076941470156;0.518736587796097;0.530526055848445
0.283636464340072;0.0969228672402169;0.901586013582043;0.612397989610483
0.456363490446019;0.129230728765656;0.855539662464447;0.86581178550881
0.5;0.295384659528375;0.658988404437035;0.851282784875444
0.5;0.50307689364775;0.463103142336579;0.811224856372845
0.0327272408720181;0.578461505353718;0.298563513112845;0.196340671121493
0;0.423076941470156;0.448158641740275;0.12392101318267
0.494545506952486;0.33692296288503;0.576687532620981;1
0.503636328698343;0.370769271234344;0.576687532620981;1
0.563636317394865;0.23692296288503;0.576687532620981;1
0.747272612182775;0.20307689364775;0.576687532620981;1
0.881818186956126;0.326153835117906;0.576687532620981;1
0.643636396519207;0.381538399001469;0.576687532620981;1
0.645454560868379;0.376923058529843;0.54862111921738;0.996388053702226
0.643636396519207;0.376923058529843;0.550539884154832;0.995296410423341
0.592727229568541;0.363076798002936;0.563066752232819;0.86348789126357
0.599999886965226;0.387692186296967;0.534693722791874;0.896768681163861
0.630908963488073;0.350769223411937;0.577030728855812;0.971477633912052
0.667272815645369;0.524615388294031;0.467288543724357;0.820515944405026
0.645454560868379;0.575384611705968;0.405722786940439;0.747742557303525
0.598181722616055;0.683076845825344;0.311942129511059;0.667488440676371
0.505454493047514;0.800000000000001;0.220107081335401;0.546785511700321
0.361818096528307;0.823076941470156;0.150305732358416;0.390183561661267
0.216363535659928;0.730769175589531;0.217949748775732;0.241314205703953
0.599999886965226;0.650769223411938;0.34125992475474;0.630747223764315
0.598181722616055;0.310769127767123;0.645951160401444;0.690447963333298
0.359999932179135;0.353846117059687;0.584049502871519;0.358430775390191
0.310909212164576;0.359999904355186;0.568608600775078;0.293042123371523
0.490909178254143;0.363076798002936;0.573691295911551;0.571700420439259
0.57090897479155;0.358461457531312;0.584095382248422;0.671289613429775
0.483636238270523;0.343076750180529;0.578568895334037;0.510184488111232
0.474545416524666;0.466153691650686;0.47520682068608;0.498513359443878
0.481818073921351;0.613846021414874;0.352721574399371;0.517592634788391
0.476363580873838;0.829230728765656;0.15212686875616;0.466183156240132
0.387272680003639;0.466153691650686;0.458885014002458;0.391373581978851
0.374545529559441;0.250769223411937;0.720435635215901;0.417012937987702
0.36727258957582;0.13384606923728;0.856039557578954;0.418439664026701
0.172727308692883;0.149230776588062;0.823248441758084;0.100787768208538
0.170909144343712;0.0615383511790611;0.988438088760719;0.0651468271691449
0.343636453036594;0.107692234119374;0.88646729465755;0.403212286556638
0.460000101731298;0.156923010707437;0.841279242387121;0.611428307616504
0.501818164349171;0.315384468238749;0.669473152164424;0.637203229878057
0.536363569570361;0.418461361886499;0.570474858743668;0.66789928307949
0.650909053915892;0.516922915062624;0.482140360786583;0.779102560557668
0.654545382614235;0.632307622413405;0.3845203496101;0.758766448619719
0.592727229568541;0.707692234119375;0.315821120368217;0.63957111582119
0.467272759127981;0.7061537872955;0.31123554600543;0.493519990959256
0.336363513052973;0.66615393076272;0.327559407756327;0.341764620780212
0.207272713914072;0.644615436116438;0.313061704473825;0.162334587957105
0.20363638521573;0.530769175589531;0.402552871357977;0.17521512574767
0.20363638521573;0.523076941470157;0.418777704554589;0.172338417462031
0.198181892168217;0.578461505353718;0.353781989112974;0.159132517211946
0.198181892168217;0.727692281941781;0.217589469794185;0.168778681091432
0.185454459137081;0.472307718058219;0.44992512619269;0.13968400856633
0.189090787835423;0.332307622413406;0.603845143899151;0.140002085116701
0.394545337400324;0.227692281941781;0.758166002477487;0.491665157329584
0.425454413923172;0.247692329764188;0.734222208156428;0.518287385935705
0.458181937382126;0.253846117059687;0.72619835211348;0.58013114964507
0.541818062617874;0.255384563883562;0.724095710031652;0.701733111467615
0.61272731999636;0.543076989292563;0.465647726635774;0.717851890571274
0.629090799138901;0.924615388294032;0.14898788193618;0.654689549957766
0.427272860859279;0.955384563883563;0;0.34779624858379
0.219999864358271;0.855384563883562;0.0809507761038627;0.184784338686212
0.252727387817225;0.886153978585126;0.0753241175040201;0.243392347269496
0.954545608683784;0.907692234119375;0.0985947809614252;0.926586695986869
0.954545608683784;0.904615340471625;0.108677852945859;0.921409280602882
0.845454617385766;0.890769319056751;0.126891182081375;0.791903937463281
0.61090915564719;0.729230728765656;0.239901155374235;0.578773622477803
0.509090821745856;0.589230633120843;0.35178741788144;0.478635016688833
0.33090902000546;0.489230633120843;0.421935829188562;0.276219787874899
0.145454560868378;0.612307574590998;0.285209300638515;0.0394154822409892
0.136363739122522;0.646153882940313;0.258134765454915;0.0431886767579558
0.114545484345532;0.655384563883562;0.246236028689356;0.00519030384649622
0.310909212164576;0.720000047822407;0.239676305326072;0.323019668527563
0.558181824347351;0.795384659528375;0.206881593137473;0.581215955909682
0.861818096528307;0.733846069237281;0.269490887395003;0.903986220170383
0.445454504350991;0.549230776588063;0.404253516592586;0.435406785386181
0.249090776531946;0.50307689364775;0.41005743758902;0.165562711870289
0.152727218265063;0.389230633120842;0.488809310975503;0.0197305268517738
0.358181767829964;0.341538303356655;0.613849725157871;0.399843606751549
0.589090900870198;0.33384606923728;0.629177495800857;0.696963983238989
0.799999943482613;0.304615340471624;0.642492071165131;0.962707263936608
0.521818254776991;0.227692281941781;0.745315153043687;0.594725136444403
0.250908940881118;0.0969228672402169;0.931811943054292;0.175486620822011
0.365454425226649;0.289230633120842;0.673816125835469;0.354423387236601
0.365454425226649;0.384615292649217;0.578729190581442;0.325223362537024
0.460000101731298;0.313846021414873;0.633704552123006;0.405598059234079
0.48545468520663;0.358461457531312;0.581322325844995;0.454880535736007
0.505454493047514;0.361538351179062;0.57826022422942;0.510864805561743
0.507272657396685;0.378461505353719;0.564416109405205;0.51332102020442
0.541818062617874;0.401538446823875;0.544766686414149;0.553330951485607
0.469090923477153;0.56923082441047;0.408200889813302;0.526709137243991
0.31636370521209;0.312307574590999;0.644769496718647;0.351012166009371
0.236363626087748;0.169230585298435;0.774462737340362;0.213539059668307
0.174545473042055;0.0769230585298437;0.951006476904152;0.0704480080501355
0.145454560868378;0.0799999521775935;0.929919431601274;0.00913588262863066
0.130908963488072;0.0661536916506853;0.99773490485013;0
0.287272793038414;0.0707690321223106;0.943330286867355;0.349958678794989
0.516363761729477;0.0492307765880619;0.95653275831181;0.663993690471737
0.712727206961585;0.253846117059687;0.68871505531496;0.857533197135748
0.378181858257784;0.204615340471624;0.750611112786561;0.370759051626355
0.654545382614235;0.940000095644813;0.106486367736924;0.610062009733958
0.538181733919531;0.93384606923728;0.0913608285579136;0.481414262990711
0.416363592177316;0.923076941470157;0.0739275708493434;0.343629261036419
0.189090787835423;0.826153835117906;0.101870802236098;0.13075138035822
0.20363638521573;0.833846069237281;0.140567141025858;0.157128840400338
0.172727308692883;0.66923082441047;0.257001370164728;0.122390540631638
0.172727308692883;0.318461361886498;0.620018215088786;0.0989806728224601
0.198181892168217;0.179999952177593;0.799075867072701;0.15649075359859
0.325454526957946;0.144615197004404;0.857732316492897;0.347626980684977
0.59090906521937;0.167692138474561;0.82084776354478;0.735930613766454
0.630908963488073;0.295384659528375;0.674928225491025;0.772886126186474
0.629090799138901;0.50923068094325;0.484325513819478;0.72989746662637
0.781818299990901;0.715384707350782;0.30715305211142;0.850460064157954
0.830909020005459;0.818461600998532;0.22642890497333;0.870590029756465
0.830909020005459;0.764615483938845;0.234425428621528;0.820003375516819
0.830909020005459;0.510769127767124;0.421529439635046;0.873321451488808
0.730909133040234;0.324615388294032;0.534121181049217;0.857463929203271
0.438181846954306;0.769230824410469;0.239610311978222;0.41428307012224
0.643636396519207;0.907692234119375;0.136133847148104;0.658490239285915
0.90727277043146;1;0.0809653991919372;0.909599754192073
0.919999920875658;0.936923201997064;0.0887901834368464;0.876517030523445
0.934545518255965;0.96307703711497;0.055091325134608;0.880804736262217
1;0.96307703711497;0.0594509320064039;0.954749462748367
0.960000101731297;0.983076845825343;0.0396487340297512;0.879640302952589
0.374545529559441;0.832307622413406;0.150263847518529;0.327932132343291
0.305454436530127;0.795384659528375;0.156390439765387;0.236955988939195
0.272727195658108;0.649230776588063;0.272994057824353;0.222555613953134
0.283636464340072;0.452307670235813;0.518561598817679;0.284996097074863
0.341818288687423;0.256923010707437;0.715017604476925;0.418312868489278
0.454545326096847;0.489230633120843;0.491996412058045;0.532947256690754
0.378181858257784;0.576923058529844;0.371401827663805;0.352038477818537
0.343636453036594;0.116922915062623;0.871856588363295;0.40780244385104
0.505454493047514;0.015384468238748;1;0.650750739129152
0.660000158248684;0.0692305852984352;0.920069596908315;0.896834979484082
0.669090979994541;0.321538494646282;0.650358098041403;0.82712616317403
0.669090979994541;0.513846021414874;0.481514644178203;0.789375554336615
0.445454504350991;0.612307574590998;0.325786090205226;0.405211146380914
0.418181756526487;0.561538351179061;0.370531686491472;0.388090088609174
0.323636362608775;0.578461505353718;0.378642497568472;0.316057308993136
0.307272600879298;0.589230633120843;0.386490105904297;0.313570396846983
0.641818232170037;0.655384563883562;0.347615759756058;0.669753840466162
0.641818232170037;0.659999904355187;0.34194665117283;0.67095529033791
